dog_SubStatusCode,RaiserState,GoodAppetite,FoodType,ExerciseType,dog_Sex,dbc_DogBreedDescription,dbcc_ColorDescription
1,VA,Yes,low res and Iams puppy,"running, playing with other dogs, playing in pool, short walks",F,Labrador Retriever,Black
1,VA,Yes,low res and Iams puppy,"running, playing with other dogs, playing in pool, short walks",F,Labrador Retriever,Black
0,VA,Yes,Iams Lamb & Rice,2 walks per day/playing w/ family dog,F,Labrador Retriever,Black
0,VA,Yes,Iams Lamb & Rice,2 walks per day/playing w/ family dog,F,Labrador Retriever,Black
0,VA,Yes,Iams Lamb & Rice,2 walks per day/playing w/ family dog,F,Labrador Retriever,Black
0,VA,Yes,Iams,Long walks/chasing ball/playing with rope,F,Labrador Retriever,Black
0,VA,Yes,Iams,Long walks/chasing ball/playing with rope,F,Labrador Retriever,Black
0,VA,Yes,Iams,Long walks/chasing ball/playing with rope,F,Labrador Retriever,Black
0,NY,Yes,IAMS Lamb and Rice,"two 30 minute walks daily, fetch in the back yard daily",M,Labrador Retriever,Yellow
0,NY,Yes,IAMS Lamb and Rice,"two 30 minute walks daily, fetch in the back yard daily",M,Labrador Retriever,Yellow
0,NY,Yes,IAMS puppy chow,play fwtch & tug with raiser; play with pet dog,M,Labrador Retriever,Yellow
0,NY,Yes,IAMS puppy chow,play fwtch & tug with raiser; play with pet dog,M,Labrador Retriever,Yellow
0,NY,Yes,IAMS Lamb and Rice,daily walks,M,Labrador Retriever,Yellow
0,NY,Yes,IAMS Lamb and Rice,daily walks,M,Labrador Retriever,Yellow
0,MA,Yes,Iams Large breeds,"walking, and playing ball outside",M,Labrador Retriever,Yellow
0,MA,Yes,Iams Large breeds,"walking, and playing ball outside",M,Labrador Retriever,Yellow
0,MA,Yes,Iams Proactive Health for LG breeds,Walks/Play/Train,M,Labrador Retriever,Yellow
0,MA,Yes,Iams Proactive Health for LG breeds,Walks/Play/Train,M,Labrador Retriever,Yellow
0,MA,Yes,Iams-Large breed,2-3 miles per day,M,Labrador Retriever,Yellow
0,MA,Yes,Iams-Large breed,2-3 miles per day,M,Labrador Retriever,Yellow
0,MA,Yes,Iams smart puppy,"walking, training",M,Labrador Retriever,Yellow
0,MA,Yes,Iams smart puppy,"walking, training",M,Labrador Retriever,Yellow
1,VA,Yes,Iams Lamb and Rice,Two long walks per day plus additional walks,F,Labrador Retriever,Yellow
1,VA,Yes,Iams Lamb and Rice,Two long walks per day plus additional walks,F,Labrador Retriever,Yellow
1,VA,Yes,Iams Lamb and Rice,Two long walks per day plus additional walks,F,Labrador Retriever,Yellow
1,VA,Yes,Iams Lamb and Rice,Two long walks per day plus additional walks,F,Labrador Retriever,Yellow
1,VA,Yes,Iams Lamb & Rice,walks & chasing ball,F,Labrador Retriever,Yellow
1,VA,Yes,Iams Lamb & Rice,walks & chasing ball,F,Labrador Retriever,Yellow
1,VA,Yes,Iams Lamb & Rice,walks & chasing ball,F,Labrador Retriever,Yellow
1,VA,Yes,Iams Lamb & Rice,walks & chasing ball,F,Labrador Retriever,Yellow
1,VA,Yes,Iams Lamb & Rice,Two long walks per day plus additional exercise,F,Labrador Retriever,Yellow
1,VA,Yes,Iams Lamb & Rice,Two long walks per day plus additional exercise,F,Labrador Retriever,Yellow
1,VA,Yes,Iams Lamb & Rice,Two long walks per day plus additional exercise,F,Labrador Retriever,Yellow
1,VA,Yes,Iams Lamb & Rice,Two long walks per day plus additional exercise,F,Labrador Retriever,Yellow
1,MD,Yes,Iams Adult Food,"fetch, walking",F,Labrador Retriever,Yellow
1,MD,Yes,Iams Adult Food,"fetch, walking",F,Labrador Retriever,Yellow
1,MD,Yes,Iams Adult Food,"fetch, walking",F,Labrador Retriever,Yellow
1,MD,Yes,Iams Large Breed,"walks, fetch",F,Labrador Retriever,Yellow
1,MD,Yes,Iams Large Breed,"walks, fetch",F,Labrador Retriever,Yellow
1,MD,Yes,Iams Large Breed,"walks, fetch",F,Labrador Retriever,Yellow
0,MA,Yes,Iams Smart Puppy,"Walking, Playing",M,Labrador Retriever,Yellow
0,MA,Yes,Iams Smart Puppy,"Walking, Playing",M,Labrador Retriever,Yellow
0,MA,Yes,Iams Smart Puppy,"Walking, Playing",M,Labrador Retriever,Yellow
0,MA,Yes,Iams Smart Puppy,"Walking, Playing",M,Labrador Retriever,Yellow
0,MA,Yes,Iams Smart Puppy,"walking, running, playing",M,Labrador Retriever,Yellow
0,MA,Yes,Iams Smart Puppy,"walking, running, playing",M,Labrador Retriever,Yellow
0,MA,Yes,Iams Smart Puppy,"walking, running, playing",M,Labrador Retriever,Yellow
0,MA,Yes,Iams Smart Puppy,"walking, running, playing",M,Labrador Retriever,Yellow
0,MA,Yes,California Natural Chicken and Rice formula,"Walks, fetch, position changes",F,Labrador Retriever,Yellow
0,MA,Yes,California Natural Chicken and Rice formula,"Walks, fetch, position changes",F,Labrador Retriever,Yellow
0,MA,Yes,California Natural Chicken meal and rice puppy food,Three 30 minute walks a day. Follow me game. Fetch. Recalls. Position changes,F,Labrador Retriever,Yellow
0,MA,Yes,California Natural Chicken meal and rice puppy food,Three 30 minute walks a day. Follow me game. Fetch. Recalls. Position changes,F,Labrador Retriever,Yellow
0,MA,Yes,IAMs puppy food,"some aggressive energy in the house, walks, follow me game, fetch",F,Labrador Retriever,Yellow
0,MA,Yes,IAMs puppy food,"some aggressive energy in the house, walks, follow me game, fetch",F,Labrador Retriever,Yellow
0,MA,Yes,California Natural chicken meal and rice puppy formula,walks and fetch,F,Labrador Retriever,Yellow
0,MA,Yes,California Natural chicken meal and rice puppy formula,walks and fetch,F,Labrador Retriever,Yellow
0,OH,Yes,iams adult,"walking, playing with other dogs",F,Labrador Retriever,Yellow
0,OH,Yes,iams adult,"walking, playing with other dogs",F,Labrador Retriever,Yellow
0,OH,Yes,iams adult,"walking, playing with other dogs",F,Labrador Retriever,Yellow
0,OH,Yes,iams adult,"walking, playing with other dogs",F,Labrador Retriever,Yellow
0,OH,Yes,Iams Puppy Food,"walking,playing fetch and tug",F,Labrador Retriever,Yellow
0,OH,Yes,Iams Puppy Food,"walking,playing fetch and tug",F,Labrador Retriever,Yellow
0,OH,Yes,Iams Puppy Food,"walking,playing fetch and tug",F,Labrador Retriever,Yellow
0,OH,Yes,Iams Puppy Food,"walking,playing fetch and tug",F,Labrador Retriever,Yellow
0,OH,Yes,iams adult,"walks, running in yard",F,Labrador Retriever,Yellow
0,OH,Yes,iams adult,"walks, running in yard",F,Labrador Retriever,Yellow
0,OH,Yes,iams adult,"walks, running in yard",F,Labrador Retriever,Yellow
0,OH,Yes,iams adult,"walks, running in yard",F,Labrador Retriever,Yellow
1,VA,Yes,Iams Green Bag,"walks, play ball, plays w/other dogs",F,Labrador Retriever,Yellow
1,VA,Yes,Iams Green Bag,"walks, play ball, plays w/other dogs",F,Labrador Retriever,Yellow
1,VA,Yes,Iams Green Bag,"walks, play ball, plays w/other dogs",F,Labrador Retriever,Yellow
1,VA,Yes,Iams Green Bag,"walks, play ball, plays w/other dogs",F,Labrador Retriever,Yellow
1,VA,Yes,Iams Green Bag,"walks, play ball, plays w/other dogs",F,Labrador Retriever,Yellow
1,VA,Yes,Iams Green Bag,"walks, play ball, plays w/other dogs",F,Labrador Retriever,Yellow
1,VA,Yes,Iams (green bag),"walks, playing w/dogs, fetch, water play",F,Labrador Retriever,Yellow
1,VA,Yes,Iams (green bag),"walks, playing w/dogs, fetch, water play",F,Labrador Retriever,Yellow
1,VA,Yes,Iams (green bag),"walks, playing w/dogs, fetch, water play",F,Labrador Retriever,Yellow
1,VA,Yes,Iams (green bag),"walks, playing w/dogs, fetch, water play",F,Labrador Retriever,Yellow
1,VA,Yes,Iams (green bag),"walks, playing w/dogs, fetch, water play",F,Labrador Retriever,Yellow
1,VA,Yes,Iams (green bag),"walks, playing w/dogs, fetch, water play",F,Labrador Retriever,Yellow
1,VA,Yes,Iam's Puppy,"walks, plays ball/fetch, plays w/other dogs",F,Labrador Retriever,Yellow
1,VA,Yes,Iam's Puppy,"walks, plays ball/fetch, plays w/other dogs",F,Labrador Retriever,Yellow
1,VA,Yes,Iam's Puppy,"walks, plays ball/fetch, plays w/other dogs",F,Labrador Retriever,Yellow
1,VA,Yes,Iam's Puppy,"walks, plays ball/fetch, plays w/other dogs",F,Labrador Retriever,Yellow
1,VA,Yes,Iam's Puppy,"walks, plays ball/fetch, plays w/other dogs",F,Labrador Retriever,Yellow
1,VA,Yes,Iam's Puppy,"walks, plays ball/fetch, plays w/other dogs",F,Labrador Retriever,Yellow
1,VA,Yes,Iams,walks/play,M,Labrador Retriever,Black
1,VA,Yes,Iams,walks/play,M,Labrador Retriever,Black
1,VA,Yes,Iams,walks/play,M,Labrador Retriever,Black
1,NY,Yes,Merrick Turducken,Playing & Walking,M,Labrador Retriever,Black
1,NY,Yes,Merrick Turducken,Playing & Walking,M,Labrador Retriever,Black
1,NY,Yes,Merrick Turducken,Playing & Walking,M,Labrador Retriever,Black
1,NY,Yes,Iams Lamb & Rice,"Walking, jogging with me, chasing toys",F,Labrador Retriever,Black
1,NY,Yes,Iams Lamb & Rice,"Walking, jogging with me, chasing toys",F,Labrador Retriever,Black
0,NY,Yes,"Iams ""Smart Puppy""",Walks and fetch indoors.,M,Labrador Retriever,Black
0,NY,Yes,"Iams ""Smart Puppy""",Walks and fetch indoors.,M,Labrador Retriever,Black
0,NY,No,Iams Smart Puppy,Either walk or run with me. Other days taken to a fenced in area to play fetch etc.,M,Labrador Retriever,Black
0,NY,No,Iams Smart Puppy,Either walk or run with me. Other days taken to a fenced in area to play fetch etc.,M,Labrador Retriever,Black
0,DE,Yes,Iams,walk & play,M,Labrador Retriever,Black
0,DE,Yes,Iams,walk & play,M,Labrador Retriever,Black
0,DE,Yes,Iams,walk & play,M,Labrador Retriever,Black
0,DE,Yes,Iams,walk & play,M,Labrador Retriever,Black
1,NY,Yes,Nature's Variety,"Walks, hikes, pup play",F,Labrador Retriever,Black
1,NY,Yes,Nature's Variety,"Walks, hikes, pup play",F,Labrador Retriever,Black
1,NY,Yes,Nature's Variety,"Walks, hikes, pup play",F,Labrador Retriever,Black
0,MD,Yes,Iams Lamb & Rice Adult,Walking and playing,F,Labrador Retriever,Yellow
0,MD,Yes,Iams Lamb & Rice Adult,Walking and playing,F,Labrador Retriever,Yellow
0,MD,Yes,Iams Lamb & Rice Adult,Walking and playing,F,Labrador Retriever,Yellow
0,MD,Yes,Iams Adult Lamb and Rice,Walking,F,Labrador Retriever,Yellow
0,MD,Yes,Iams Adult Lamb and Rice,Walking,F,Labrador Retriever,Yellow
0,MD,Yes,Iams Adult Lamb and Rice,Walking,F,Labrador Retriever,Yellow
0,MD,Yes,Iams Lamb and Rice,Walk,F,Labrador Retriever,Yellow
0,MD,Yes,Iams Lamb and Rice,Walk,F,Labrador Retriever,Yellow
0,MD,Yes,Iams Lamb and Rice,Walk,F,Labrador Retriever,Yellow
0,MD,Yes,Iams  (red bag),walks/runs/puppy playdates,F,Labrador Retriever,Yellow
0,MD,Yes,Iams  (red bag),walks/runs/puppy playdates,F,Labrador Retriever,Yellow
0,MD,Yes,Iams  (red bag),walks/runs/puppy playdates,F,Labrador Retriever,Yellow
0,MD,Yes,Iams  (red bag),walks/runs/puppy playdates,F,Labrador Retriever,Yellow
0,MD,Yes,Iams Red bag,"Walking, Running swimming with other GEB dogs",F,Labrador Retriever,Yellow
0,MD,Yes,Iams Red bag,"Walking, Running swimming with other GEB dogs",F,Labrador Retriever,Yellow
0,MD,Yes,Iams Red bag,"Walking, Running swimming with other GEB dogs",F,Labrador Retriever,Yellow
0,MD,Yes,Iams Red bag,"Walking, Running swimming with other GEB dogs",F,Labrador Retriever,Yellow
1,NY,Yes,Science Diet,"Walking, jogging, chasing balls",F,Labrador Retriever,Yellow
1,NY,Yes,Science Diet,"Walking, jogging, chasing balls",F,Labrador Retriever,Yellow
1,NY,Yes,Science Diet,Lots of walking and chasing toys,F,Labrador Retriever,Yellow
1,NY,Yes,Science Diet,Lots of walking and chasing toys,F,Labrador Retriever,Yellow
1,NY,Yes,Science Diet lamb and rice,"jogging, walking, swimming, chasing toys",F,Labrador Retriever,Yellow
1,NY,Yes,Science Diet lamb and rice,"jogging, walking, swimming, chasing toys",F,Labrador Retriever,Yellow
1,CT,Yes,Iams,Walk,F,Labrador Retriever,Black
1,CT,Yes,Iams,Walk,F,Labrador Retriever,Black
1,MD,Yes,Iams lamb and rice (red bag),"freeplay in backyard with ball, walks, playing with my pet lab",M,Labrador Retriever,Black
1,MD,Yes,Iams lamb and rice (red bag),"freeplay in backyard with ball, walks, playing with my pet lab",M,Labrador Retriever,Black
1,MD,Yes,Iams lamb and rice (red bag),"freeplay in backyard with ball, walks, playing with my pet lab",M,Labrador Retriever,Black
1,MD,Yes,Iams Lamb and Rice,"runs with other dog in yard, fetch, walks",M,Labrador Retriever,Black
1,MD,Yes,Iams Lamb and Rice,"runs with other dog in yard, fetch, walks",M,Labrador Retriever,Black
1,MD,Yes,Iams Lamb and Rice,"runs with other dog in yard, fetch, walks",M,Labrador Retriever,Black
1,CT,Yes,Harmony Farms,Walking/fetch/play with other dogs,F,Labrador Retriever,Black
1,CT,Yes,Harmony Farms,Walking/fetch/play with other dogs,F,Labrador Retriever,Black
1,NY,Yes,IAMS puppy,"walking, fetching, playing with my dogs",F,Labrador Retriever,Black
1,NY,Yes,IAMS puppy,"walking, fetching, playing with my dogs",F,Labrador Retriever,Black
1,NY,Yes,IAMS puppy,"walking, fetching, playing with my dogs",F,Labrador Retriever,Black
1,NY,Yes,IAMS puppy,"walking, fetching, playing with my dogs",F,Labrador Retriever,Black
0,VA,Yes,Regal Sensibites,"Long walks, play with Nick and  Betsy",F,Labrador Retriever,Black
0,VA,Yes,Regal Sensibites,"Long walks, play with Nick and  Betsy",F,Labrador Retriever,Black
0,VA,Yes,Regal Sensibites,"Long walks, play with Nick and  Betsy",F,Labrador Retriever,Black
0,VA,Yes,Regal Sensibites,"Long walks, play with Nick and  Betsy",F,Labrador Retriever,Black
0,VA,Yes,Regal Sensibites,"Long walks, play with Nick and  Betsy",F,Labrador Retriever,Black
0,VA,Yes,Regal Sensibites,"Long walks, play with Nick and Betsy",F,Labrador Retriever,Black
0,VA,Yes,Regal Sensibites,"Long walks, play with Nick and Betsy",F,Labrador Retriever,Black
0,VA,Yes,Regal Sensibites,"Long walks, play with Nick and Betsy",F,Labrador Retriever,Black
0,VA,Yes,Regal Sensibites,"Long walks, play with Nick and Betsy",F,Labrador Retriever,Black
0,VA,Yes,Regal Sensibites,"Long walks, play with Nick and Betsy",F,Labrador Retriever,Black
1,NY,Yes,Iams,"Walking, playing ball",M,Labrador Retriever,Black
1,NY,Yes,Iams,"Walking, playing ball",M,Labrador Retriever,Black
0,CT,Yes,iams adult lamb and rice,"walk, running after ball in yard",M,Labrador Retriever,Black
0,CT,Yes,iams adult lamb and rice,"walk, running after ball in yard",M,Labrador Retriever,Black
0,CT,Yes,iams adult lamb and rice,"walk, running after ball in yard",M,Labrador Retriever,Black
0,CT,Yes,iams adult lamb and rice,"walk, running after ball in yard",M,Labrador Retriever,Black
1,MA,Yes,Iams,"Walks, play in fenced area",F,Labrador Retriever,Yellow
1,MA,Yes,Iams,"Walks, play in fenced area",F,Labrador Retriever,Yellow
1,MA,Yes,Iams,"Walks, play in fenced area",F,Labrador Retriever,Yellow
1,MA,Yes,Currently on canned low res and rice.,"Walking, playing in fenced area",F,Labrador Retriever,Yellow
1,MA,Yes,Currently on canned low res and rice.,"Walking, playing in fenced area",F,Labrador Retriever,Yellow
1,MA,Yes,Currently on canned low res and rice.,"Walking, playing in fenced area",F,Labrador Retriever,Yellow
0,CT,Yes,Iams Lamb and Rice,"Walks, frisbee",M,Labrador Retriever,Black
0,CT,Yes,Iams Lamb and Rice,"Walks, frisbee",M,Labrador Retriever,Black
0,CT,Yes,Iams Lamb and Rice,"Walks, frisbee",M,Labrador Retriever,Black
0,CT,Yes,Iams Lamb & Rice,"running in yard, tug of war, fetch with ball/frisbee, walks though a bit difficult on those",M,Labrador Retriever,Black
0,CT,Yes,Iams Lamb & Rice,"running in yard, tug of war, fetch with ball/frisbee, walks though a bit difficult on those",M,Labrador Retriever,Black
0,CT,Yes,Iams Lamb & Rice,"running in yard, tug of war, fetch with ball/frisbee, walks though a bit difficult on those",M,Labrador Retriever,Black
0,CT,Yes,Iams,walks and playing fetch,M,Labrador Retriever,Black
0,CT,Yes,Iams,walks and playing fetch,M,Labrador Retriever,Black
0,CT,Yes,Iams,walk,M,Labrador Retriever,Black
0,CT,Yes,Iams,walk,M,Labrador Retriever,Black
0,CT,Yes,Iambs,"2-3 mile walk almost every day, playing fetch, etc.",F,Labrador Retriever,Black
0,CT,Yes,Iambs,"2-3 mile walk almost every day, playing fetch, etc.",F,Labrador Retriever,Black
0,CT,Yes,"Iambs Mini chunks, green bag","walking, fetching her ball",F,Labrador Retriever,Black
0,CT,Yes,"Iambs Mini chunks, green bag","walking, fetching her ball",F,Labrador Retriever,Black
0,CT,Yes,"Iams Minichunks Proactive Health, green bag",Long walks; on long leash in back yard running after frisbee or ball; jog around block with Papa when I'm at work; occasional romping with other GEB dogs when we get together.,M,Labrador Retriever,Black
0,CT,Yes,"Iams Minichunks Proactive Health, green bag",Long walks; on long leash in back yard running after frisbee or ball; jog around block with Papa when I'm at work; occasional romping with other GEB dogs when we get together.,M,Labrador Retriever,Black
0,CT,Yes,Iams. We are in the process of switching from puppy to adult Iams.,"Daily walks. Playing run after ball in stairway. Running and jumping after frisbee or toy on long leash in back yard. Going for 1/2 mile jog  with ""Papa"".",M,Labrador Retriever,Black
0,CT,Yes,Iams. We are in the process of switching from puppy to adult Iams.,"Daily walks. Playing run after ball in stairway. Running and jumping after frisbee or toy on long leash in back yard. Going for 1/2 mile jog  with ""Papa"".",M,Labrador Retriever,Black
1,CT,Yes,IAMS,Walks and play with my dog,F,Labrador Retriever,Black
1,CT,Yes,IAMS,Walks and play with my dog,F,Labrador Retriever,Black
1,CT,Yes,IAMS,Walks and play with my dog,F,Labrador Retriever,Black
1,CT,Yes,IAMS,Walks and play with my dog,F,Labrador Retriever,Black
1,MD,Yes,Iams Puppy,"multiple short walks, playing ball",M,Labrador Retriever,Black
1,MD,Yes,Iams Puppy,"multiple short walks, playing ball",M,Labrador Retriever,Black
1,MD,Yes,Iams Puppy,"multiple short walks, playing ball",M,Labrador Retriever,Black
1,MD,Yes,Iams Puppy,"multiple short walks, playing ball",M,Labrador Retriever,Black
1,MD,Yes,Iams,Walks and play.,M,Labrador Retriever,Black
1,MD,Yes,Iams,Walks and play.,M,Labrador Retriever,Black
1,MD,Yes,Iams,Walks and play.,M,Labrador Retriever,Black
1,MD,Yes,Iams,Walks and play.,M,Labrador Retriever,Black
1,MD,Yes,Iams Lamb and Rice,"He loves to chase a soft frisbee, walk, play with his classmates, occasionally jog.",M,Labrador Retriever,Black
1,MD,Yes,Iams Lamb and Rice,"He loves to chase a soft frisbee, walk, play with his classmates, occasionally jog.",M,Labrador Retriever,Black
1,MD,Yes,Iams Lamb and Rice,"He loves to chase a soft frisbee, walk, play with his classmates, occasionally jog.",M,Labrador Retriever,Black
1,MD,Yes,Iams Lamb and Rice,"He loves to chase a soft frisbee, walk, play with his classmates, occasionally jog.",M,Labrador Retriever,Black
1,CT,Yes,Purina,walks and play time,F,Labrador Retriever,Black
1,CT,Yes,Purina,walks and play time,F,Labrador Retriever,Black
1,CT,Yes,Purina,walks and ball play,F,Labrador Retriever,Black
1,CT,Yes,Purina,walks and ball play,F,Labrador Retriever,Black
1,CT,Yes,purina,play time and wlaks,F,Labrador Retriever,Black
1,CT,Yes,purina,play time and wlaks,F,Labrador Retriever,Black
0,NY,Yes,Pedigree adult small chunks,"dog play, walking, fetch",F,Labrador Retriever,Black
0,NY,Yes,Pedigree adult small chunks,"dog play, walking, fetch",F,Labrador Retriever,Black
0,NY,Yes,pedigree,"walks, treadmill, dog play",F,Labrador Retriever,Black
0,NY,Yes,pedigree,"walks, treadmill, dog play",F,Labrador Retriever,Black
0,NY,Yes,Pedigree Puppy,"play ball, walking,",F,Labrador Retriever,Black
0,NY,Yes,Pedigree Puppy,"play ball, walking,",F,Labrador Retriever,Black
1,VA,Yes,Iams Puppy,"LLW, fetch, swimming, etc...",M,Labrador Retriever,Black
1,VA,Yes,Iams Puppy,"LLW, fetch, swimming, etc...",M,Labrador Retriever,Black
1,VA,Yes,Iams Puppy,"LLW, fetch, swimming, etc...",M,Labrador Retriever,Black
1,VA,Yes,Iams Puppy,"LLW, fetch, swimming, etc...",M,Labrador Retriever,Black
1,VA,Yes,Iams Puppy,"LLW, fetch, swimming, etc...",M,Labrador Retriever,Black
1,NY,Yes,Iams Lamb and Rice,"Walking, playing with other dogs",M,Labrador Retriever,Black
1,NY,Yes,Iams Lamb and Rice,"Walking, playing with other dogs",M,Labrador Retriever,Black
1,NY,Yes,Iams Lamb and Rice,"Walking, playing with other dogs",M,Labrador Retriever,Black
1,NY,Yes,Iams Lamb and rice,"Walking, playing",M,Labrador Retriever,Black
1,NY,Yes,Iams Lamb and rice,"Walking, playing",M,Labrador Retriever,Black
1,NY,Yes,Iams Lamb and rice,"Walking, playing",M,Labrador Retriever,Black
0,OH,Yes,Iams Lamb & Rice   -  Red Bag,"Walks, play ball, frisbee.  Backyard running.",F,Labrador Retriever,Yellow
0,OH,Yes,Iams Lamb & Rice   -  Red Bag,"Walks, play ball, frisbee.  Backyard running.",F,Labrador Retriever,Yellow
0,OH,Yes,Iams Lamb & Rice   -  Red Bag,"Walks, play ball, frisbee.  Backyard running.",F,Labrador Retriever,Yellow
0,OH,Yes,Iams Lamb & Rice   -  Red Bag,"Walks, play ball, frisbee.  Backyard running.",F,Labrador Retriever,Yellow
0,OH,Yes,Iams Lamb & Rice   -  Red Bag,"Walks, play ball, frisbee.  Backyard running.",F,Labrador Retriever,Yellow
0,OH,Yes,Iams,"Walks, free running in backyard.",F,Labrador Retriever,Yellow
0,OH,Yes,Iams,"Walks, free running in backyard.",F,Labrador Retriever,Yellow
0,OH,Yes,Iams,"Walks, free running in backyard.",F,Labrador Retriever,Yellow
0,OH,Yes,Iams,"Walks, free running in backyard.",F,Labrador Retriever,Yellow
0,OH,Yes,Iams,"Walks, free running in backyard.",F,Labrador Retriever,Yellow
1,OH,Yes,IAMS,"WALKING ,FETCHING,RUNNING",M,Labrador Retriever,Black
1,OH,Yes,IAMS,"WALKING ,FETCHING,RUNNING",M,Labrador Retriever,Black
1,OH,Yes,IAMS,"WALKING ,FETCHING,RUNNING",M,Labrador Retriever,Black
1,OH,Yes,IAMS,"WALKING ,FETCHING,RUNNING",M,Labrador Retriever,Black
1,OH,Yes,IAMS lamb and rice,"walking ,fetching",M,Labrador Retriever,Black
1,OH,Yes,IAMS lamb and rice,"walking ,fetching",M,Labrador Retriever,Black
1,OH,Yes,IAMS lamb and rice,"walking ,fetching",M,Labrador Retriever,Black
1,OH,Yes,IAMS lamb and rice,"walking ,fetching",M,Labrador Retriever,Black
0,NY,Yes,BLUE,"hikes, swimming, walks, some retreiving",M,Golden Retriever,Golden
0,NY,Yes,BLUE,"hikes, swimming, walks, some retreiving",M,Golden Retriever,Golden
0,NY,Yes,Adult Wellness (just finishing puppy food),walking at park approx. or playing in yard,M,Golden Retriever,Golden
0,NY,Yes,Adult Wellness (just finishing puppy food),walking at park approx. or playing in yard,M,Golden Retriever,Golden
0,NY,Yes,BLUE,"hikes at the park, running in the snow, play group activities",M,Golden Retriever,Golden
0,NY,Yes,BLUE,"hikes at the park, running in the snow, play group activities",M,Golden Retriever,Golden
0,VA,Yes,Iams,"walking, playing in house",M,Golden Retriever,Golden
0,VA,Yes,Iams,"walking, playing in house",M,Golden Retriever,Golden
0,VA,Yes,Iams,"walking,playing",M,Golden Retriever,Golden
0,VA,Yes,Iams,"walking,playing",M,Golden Retriever,Golden
1,NY,Yes,Iams lamb and rice,"Walking,swimming, running ,hiking.",M,Golden Retriever,Golden
1,NY,Yes,Iams lamb and rice,"Walking,swimming, running ,hiking.",M,Golden Retriever,Golden
1,NY,Yes,Iams Lamb & Rice,"daily walks, plays within fenced area with other dogs",M,Golden Retriever,Golden
1,NY,Yes,Iams Lamb & Rice,"daily walks, plays within fenced area with other dogs",M,Golden Retriever,Golden
1,NY,Yes,Iams Lamb Meal and Rice Formula,"Walking, running, fetch, play w/ other dogs",M,German Shepherd,Sable
1,NY,Yes,Iams Lamb Meal and Rice Formula,"Walking, running, fetch, play w/ other dogs",M,German Shepherd,Sable
1,NY,Yes,Iams smart puppy,"walking, playing",M,German Shepherd,Sable
1,NY,Yes,Iams smart puppy,"walking, playing",M,German Shepherd,Sable
1,NY,Yes,Iams Lamb Meal and Rice,"Fetch, walks, play with other dogs, etc.",M,German Shepherd,Sable
1,NY,Yes,Iams Lamb Meal and Rice,"Fetch, walks, play with other dogs, etc.",M,German Shepherd,Sable
1,NY,Yes,Eagle Pack Lamb & Rice,"Walks, retrieving",M,German Shepherd,Black/tan
1,NY,Yes,Eagle Pack Lamb & Rice,"Walks, retrieving",M,German Shepherd,Black/tan
1,NY,Yes,Hills ID,walk,M,German Shepherd,Black/tan
1,NY,Yes,Hills ID,walk,M,German Shepherd,Black/tan
1,NY,Yes,Canidae,"walks, free play (fenced in yard) games",M,German Shepherd,Black/tan
1,NY,Yes,Canidae,"walks, free play (fenced in yard) games",M,German Shepherd,Black/tan
1,NY,Yes,Chicken Soup for the Dogs Soul,2-3 walks  per day and free play in house and back yard play with balls.,M,German Shepherd,Black/tan
1,NY,Yes,Chicken Soup for the Dogs Soul,2-3 walks  per day and free play in house and back yard play with balls.,M,German Shepherd,Black/tan
0,NY,Yes,Purina Dog Chow,"walks, plays with dogs and kids",M,Labrador Retriever,Yellow
0,NY,Yes,Purina Dog Chow,"walks, plays with dogs and kids",M,Labrador Retriever,Yellow
1,NY,Yes,Iams Lamb & Rice,"walks, little jogging, play time w/family dogs",F,Labrador Retriever,Yellow
1,NY,Yes,Iams Lamb & Rice,"walks, little jogging, play time w/family dogs",F,Labrador Retriever,Yellow
1,NY,Yes,Iams lamb & rice,"walks, retrieve, play time w/family pets",F,Labrador Retriever,Yellow
1,NY,Yes,Iams lamb & rice,"walks, retrieve, play time w/family pets",F,Labrador Retriever,Yellow
1,VA,Yes,iams,"dog play, running playing fetch and Find-It,",M,Labrador Retriever,Yellow
1,VA,Yes,iams,"dog play, running playing fetch and Find-It,",M,Labrador Retriever,Yellow
1,VA,Yes,iams,"dog play, running playing fetch and Find-It,",M,Labrador Retriever,Yellow
1,VA,Yes,Healthwise Chicken,"dog play, running, walking, fetching, tugging",M,Labrador Retriever,Yellow
1,VA,Yes,Healthwise Chicken,"dog play, running, walking, fetching, tugging",M,Labrador Retriever,Yellow
1,VA,Yes,Healthwise Chicken,"dog play, running, walking, fetching, tugging",M,Labrador Retriever,Yellow
0,VA,Yes,Wellness Adult,"walking, playing in backyard, playing with another pup, games in the house",F,Labrador Retriever,Yellow
0,VA,Yes,Wellness Adult,"walking, playing in backyard, playing with another pup, games in the house",F,Labrador Retriever,Yellow
0,VA,Yes,Wellness Adult,"walking, playing in backyard, playing with another pup, games in the house",F,Labrador Retriever,Yellow
0,VA,Yes,Wellness Adult,"walking, playing in backyard, playing with another pup, games in the house",F,Labrador Retriever,Yellow
0,VA,Yes,Wellness Original Adult,"walks, fetch, dog play, run in yard",F,Labrador Retriever,Yellow
0,VA,Yes,Wellness Original Adult,"walks, fetch, dog play, run in yard",F,Labrador Retriever,Yellow
0,VA,Yes,Wellness Original Adult,"walks, fetch, dog play, run in yard",F,Labrador Retriever,Yellow
0,VA,Yes,Wellness Original Adult,"walks, fetch, dog play, run in yard",F,Labrador Retriever,Yellow
